bgp1990gj,tr2010gj,tr2010ge,wt_pop,wt_fam,wt_hh,wt_hu
G250001023105999990149109999999999923,G2500010014900,25001014900,1.0,1.0,1.0,1.0
G250001023105999990149109999999999924,G2500010014900,25001014900,1.0,1.0,1.0,1.0
G250001023105999990149109999999999925,G2500010014900,25001014900,1.0,1.0,1.0,1.0
G250001023105999990149109999999999925,G2500010990000,25001990000,0.0,0.0,0.0,0.0
G25000102310599999014999109999999999922,G2500010014900,25001014900,1.0,0.0,0.0,0.0
G250001029020194000111109999999999911,G2500010010600,25001010600,0.0,0.0,0.0,0.0
G250001029020194000111109999999999911,G2500010011100,25001011100,1.0,1.0,1.0,1.0
G250001029020194000111109999999999912,G2500010010900,25001010900,0.0001338041,0.0001416902,0.0001424308,0.0001454074
G250001029020194000111109999999999912,G2500010011100,25001011100,0.9998661959,0.9998583098,0.9998575692,0.9998545926
G250001029020194000111109999999999913,G2500010010900,25001010900,4.30134e-05,3.48055e-05,4.20529e-05,4.20926e-05
G250001029020194000111109999999999913,G2500010011100,25001011100,0.9999569866,0.9999651945,0.9999579471,0.9999579074
G250001029020194000111109999999999914,G2500010011100,25001011100,1.0,1.0,1.0,1.0
G250001029020194000112109999999999916,G2500010010700,25001010700,0.0011951722,0.0011489816,0.0012777127,0.0014244815
G250001029020194000112109999999999916,G2500010011200,25001011200,0.9988048278,0.9988510184,0.9987222873,0.9985755185
G250001029020290550110109999999999921,G2500010010800,25001010800,0.0,0.0,0.0,0.0
G250001029020290550110109999999999921,G2500010011002,25001011002,1.0,1.0,1.0,1.0
G250001029020290550110109999999999921,G2500010011400,25001011400,0.0,0.0,0.0,0.0
G250001029020290550110109999999999921,G2500010011500,25001011500,0.0,0.0,0.0,0.0
G250001029020290550110109999999999922,G2500010011002,25001011002,1.0,1.0,1.0,1.0
G250001029020290550111109999999999923,G2500010010900,25001010900,0.0,0.0,0.0,0.0
G250001029020290550111109999999999923,G2500010011100,25001011100,1.0,1.0,1.0,1.0
G250001029020290550111109999999999924,G2500010011100,25001011100,1.0,1.0,1.0,1.0
G250001029020290550112109999999999922,G2500010011200,25001011200,1.0,1.0,1.0,1.0
G250001029020290550112109999999999924,G2500010011200,25001011200,1.0,1.0,1.0,1.0
G250001029020290550112109999999999926,G2500010010700,25001010700,0.0,0.0,0.0,0.0
G250001029020290550112109999999999926,G2500010011200,25001011200,1.0,1.0,1.0,1.0
G250001029020290900112109999999999921,G2500010011200,25001011200,1.0,1.0,1.0,1.0
G250001029020290900112109999999999922,G2500010011200,25001011200,1.0,1.0,1.0,1.0
G250001029020290900112109999999999923,G2500010011200,25001011200,1.0,1.0,1.0,1.0
G250001029020290900112109999999999923,G2500010990000,25001990000,0.0,0.0,0.0,0.0
G250001029020290900112109999999999924,G2500010011200,25001011200,1.0,1.0,1.0,1.0
G250001029020290900112109999999999925,G2500010010700,25001010700,0.0004952916,0.000545115,0.0004916994,0.0005287114
G250001029020290900112109999999999925,G2500010011200,25001011200,0.9995047084,0.999454885,0.9995083006,0.9994712886
G250001029020290900112109999999999925,G2500010990000,25001990000,0.0,0.0,0.0,0.0
G250001029020497000110109999999999911,G2500010010800,25001010800,0.0006787655,0.0006706222,0.00061001,0.000725422
G250001029020497000110109999999999911,G2500010011002,25001011002,0.9992638322,0.9992793904,0.9993469272,0.9992415196
G250001029020497000110109999999999911,G2500010011400,25001011400,0.0,0.0,0.0,0.0
G250001029020497000110109999999999911,G2500010011500,25001011500,5.74023e-05,4.99874e-05,4.30628e-05,3.30583e-05
G250001029020497000110109999999999912,G2500010011002,25001011002,1.0,1.0,1.0,1.0
G250001029020497000110109999999999913,G2500010011002,25001011002,0.9999717799,0.9999905772,0.9999530551,0.9999467308
G250001029020497000110109999999999913,G2500010011500,25001011500,1.69127e-05,0.0,4.08725e-05,4.79286e-05
G250001029020497000110109999999999913,G2500010011600,25001011600,1.13073e-05,9.4228e-06,6.0724e-06,5.3406e-06
G250001029020497000110109999999999914,G2500010011002,25001011002,1.0,1.0,1.0,1.0
G250001029020497000110109999999999915,G2500010011002,25001011002,0.9995428822,0.9997558891,0.9992577479,0.9989265214
G250001029020497000110109999999999915,G2500010011600,25001011600,0.0004571178,0.0002441109,0.0007422521,0.0010734786
G250001029020497000110109999999999915,G2500010990000,25001990000,0.0,0.0,0.0,0.0
G250001029020497000110109999999999916,G2500010011002,25001011002,1.0,1.0,1.0,1.0
G250001029020497000110109999999999916,G2500010011600,25001011600,0.0,0.0,0.0,0.0
G250001029020497000110109999999999916,G2500010990000,25001990000,0.0,0.0,0.0,0.0
G250001029020497000111109999999999913,G2500010010900,25001010900,0.0,0.0,0.0,0.0
G250001029020497000111109999999999913,G2500010011100,25001011100,1.0,1.0,1.0,1.0
G250001029020999990111109999999999923,G2500010010900,25001010900,0.0,0.0,0.0,0.0
G250001029020999990111109999999999923,G2500010011100,25001011100,0.0,0.0,0.0,0.0
G250001039100999990132109999999999922,G2500010013200,25001013200,0.0,0.0,0.0,0.0
G250001039100999990132109999999999922,G2500010015001,25001015001,0.0,0.0,0.0,0.0
G250001039100999990132109999999999922,G2500010015100,25001015100,0.0,0.0,0.0,0.0
G250001039100999990141109999999999924,G2500010013600,25001013600,0.0,0.0,0.0,0.0
G250001039100999990141109999999999924,G2500010014100,25001014100,0.0,0.0,0.0,0.0
G250001039100999990141109999999999924,G2500010015002,25001015002,0.0,0.0,0.0,0.0
G250001039100999990150109999999345512,G2500010013200,25001013200,0.0,0.0,0.0,0.0
G250001039100999990150109999999345512,G2500010013500,25001013500,0.0,0.0,0.0,0.0
G250001039100999990150109999999345512,G2500010013600,25001013600,0.0,0.0,0.0,0.0
G250001039100999990150109999999345512,G2500010014100,25001014100,0.0,0.0,0.0,0.0
G250001039100999990150109999999345512,G2500010015001,25001015001,1.0,1.0,1.0,1.0
G250001039100999990150109999999345512,G2500010015002,25001015002,0.0,0.0,0.0,0.0
G250001039100999990150109999999345512,G2500010015100,25001015100,0.0,0.0,0.0,0.0
G250001039100999990150109999999345513,G2500010013200,25001013200,0.0,0.0,0.0,0.0
G250001039100999990150109999999345513,G2500010013500,25001013500,0.0,0.0,0.0,0.0
G250001039100999990150109999999345513,G2500010015001,25001015001,1.0,1.0,1.0,1.0
G250001039100999990150109999999999921,G2500010013600,25001013600,0.0,0.0,0.0,0.0
G250001039100999990150109999999999921,G2500010014100,25001014100,0.0002624444,0.000325659,0.0002399985,0.0002861938
G250001039100999990150109999999999921,G2500010014500,25001014500,0.000108217,0.0001038266,0.0001260483,0.0002841408
G250001039100999990150109999999999921,G2500010015002,25001015002,0.9996293386,0.9995705144,0.9996339532,0.9994296654
G250001039100999990150109999999999922,G2500010013200,25001013200,0.0,0.0,0.0,0.0
G250001039100999990150109999999999922,G2500010013500,25001013500,2.7e-09,1.4e-09,3.4e-09,6.4e-09
G250001039100999990150109999999999922,G2500010013600,25001013600,0.0,0.0,0.0,0.0
G250001039100999990150109999999999922,G2500010014100,25001014100,0.0012081307,0.0009852018,0.0019101575,0.0047696748
G250001039100999990150109999999999922,G2500010015001,25001015001,0.5374917027,0.5038961025,0.4712230182,0.4950099736
G250001039100999990150109999999999922,G2500010015002,25001015002,0.4613001639,0.4951186943,0.5268668209,0.5002203452
G250001039100999990150109999999999922,G2500010015100,25001015100,0.0,0.0,0.0,0.0
G250001039100999990150109999999999923,G2500010013200,25001013200,0.0,0.0,0.0,0.0
G250001039100999990150109999999999923,G2500010013500,25001013500,0.0,0.0,0.0,0.0
G250001039100999990150109999999999923,G2500010015001,25001015001,1.0,1.0,1.0,1.0
G250001039100999990151109999999999921,G2500010013200,25001013200,3.20678e-05,3.82689e-05,3.5528e-05,6.05041e-05
G250001039100999990151109999999999921,G2500010015100,25001015100,0.9999679322,0.9999617311,0.999964472,0.9999394959
G250001039100999990151109999999999922,G2500010015002,25001015002,0.0,0.0,0.0,0.0
G250001039100999990151109999999999922,G2500010015100,25001015100,0.7377495463,0.7345679012,0.7703549061,0.7643865364
G250001039100999990151109999999999922,G2500010015200,25001015200,0.2622504537,0.2654320988,0.2296450939,0.2356134636
G250001039100999990152109999999999921,G2500010015200,25001015200,1.0,1.0,1.0,1.0
G250001039100999990152109999999999922,G2500010015200,25001015200,1.0,1.0,1.0,1.0
G250001039100999990152109999999999923,G2500010015200,25001015200,1.0,1.0,1.0,1.0
G250001039100999990152109999999999924,G2500010015200,25001015200,1.0,1.0,1.0,1.0
G250001039100999990152109999999999925,G2500010014500,25001014500,0.0,0.0,0.0,0.0
G250001039100999990152109999999999925,G2500010015200,25001015200,1.0,1.0,1.0,1.0
G250001051440514050104109999999999921,G2500010010304,25001010304,0.0,0.0,0.0,0.0
G250001051440514050104109999999999921,G2500010010400,25001010400,1.0,1.0,1.0,1.0
G250001051440514050104109999999999921,G2500010010900,25001010900,0.0,0.0,0.0,0.0
G250001051440514050104109999999999922,G2500010010400,25001010400,1.0,1.0,1.0,1.0
G250001051440514050104109999999999923,G2500010010400,25001010400,1.0,1.0,1.0,1.0
G250001051440514050105109999999999921,G2500010010500,25001010500,1.0,1.0,1.0,1.0
G250001051440999990104109999999999923,G2500010010400,25001010400,0.9994364162,0.9994202637,0.9994589324,0.9993793156
G250001051440999990104109999999999923,G2500010010900,25001010900,0.0005635838,0.0005797363,0.0005410676,0.0006206844
G250001051440999990104109999999999924,G2500010010400,25001010400,0.9999636472,0.9999684784,0.9999624866,0.9999479813
G250001051440999990104109999999999924,G2500010010900,25001010900,3.63528e-05,3.15216e-05,3.75134e-05,5.20187e-05
G250001051440999990105109999999999921,G2500010010500,25001010500,1.0,1.0,1.0,1.0
G250001051440999990105109999999999922,G2500010010500,25001010500,1.0,1.0,1.0,1.0
G250001051440999990105109999999999923,G2500010010500,25001010500,1.0,1.0,1.0,1.0
G250001051440999990105109999999999925,G2500010010500,25001010500,1.0,1.0,1.0,1.0
G250001051440999990105109999999999926,G2500010010500,25001010500,1.0,1.0,1.0,1.0
G250001051440999990109109999999999922,G2500010010900,25001010900,1.0,1.0,1.0,1.0
G250001051440999990109109999999999922,G2500010011100,25001011100,0.0,0.0,0.0,0.0
G250001055500555350101109999999999911,G2500010010100,25001010100,1.0,1.0,1.0,1.0
G250001055500555350101109999999999912,G2500010010100,25001010100,1.0,1.0,1.0,1.0
G250001055500555350101109999999999913,G2500010010100,25001010100,1.0,1.0,1.0,1.0
G250001055500555350101109999999999914,G2500010010100,25001010100,1.0,1.0,1.0,1.0
G250001055500555350101109999999999915,G2500010010100,25001010100,1.0,1.0,1.0,1.0
G250001055500555350101109999999999916,G2500010010100,25001010100,1.0,1.0,1.0,1.0
G250001055500555350101109999999999916,G2500010990000,25001990000,0.0,0.0,0.0,0.0
G250001055500999990101109999999999921,G2500010010100,25001010100,1.0,1.0,1.0,1.0
G250001055500999990101109999999999926,G2500010010100,25001010100,0.0,0.0,0.0,0.0
G250001055500999990101109999999999926,G2500010990000,25001990000,0.0,0.0,0.0,0.0
G250001059735203800134109999999999911,G2500010013400,25001013400,1.0,1.0,1.0,1.0
G250001059735203800134109999999999912,G2500010013400,25001013400,1.0,1.0,1.0,1.0
G250001059735203800134109999999999913,G2500010012200,25001012200,0.0048713205,0.0046355436,0.0043579774,0.00417243
G250001059735203800134109999999999913,G2500010013400,25001013400,0.9951286795,0.9953644564,0.9956420226,0.99582757
G250001059735203800134109999999999914,G2500010012200,25001012200,0.0023881246,0.0021663051,0.002462049,0.0021781414
G250001059735203800134109999999999914,G2500010013400,25001013400,0.9976118754,0.9978336949,0.997537951,0.9978218586
G250001059735241900136109999999999911,G2500010013600,25001013600,0.9844183916,0.9860211965,0.9818403347,0.9806828237
G250001059735241900136109999999999911,G2500010015001,25001015001,0.0155816084,0.0139788035,0.0181596653,0.0193171763
G250001059735241900136109999999999912,G2500010013600,25001013600,0.9999887696,0.999987552,0.9999874279,0.9999866704
G250001059735241900136109999999999912,G2500010015001,25001015001,1.12304e-05,1.2448e-05,1.25721e-05,1.33296e-05
G250001059735597000133109999999999911,G2500010013300,25001013300,1.0,1.0,1.0,1.0
G250001059735597000133109999999999912,G2500010013300,25001013300,1.0,1.0,1.0,1.0
G250001059735597000133109999999999913,G2500010013300,25001013300,1.0,1.0,1.0,1.0
G250001059735597000133109999999999914,G2500010013300,25001013300,0.9462645624,0.9442301343,0.9448874714,0.94513329
G250001059735597000133109999999999914,G2500010013400,25001013400,0.0537354376,0.0557698657,0.0551125286,0.05486671
G250001059735999990133109999999999921,G2500010013300,25001013300,1.0,1.0,1.0,1.0
G250001059735999990134109999999999921,G2500010013400,25001013400,1.0,1.0,1.0,1.0
G250001059735999990135109999999345511,G2500010013100,25001013100,0.0,0.0,0.0,0.0
G250001059735999990135109999999345511,G2500010013500,25001013500,1.0,1.0,1.0,1.0
G250001059735999990135109999999345514,G2500010013100,25001013100,0.0204578764,0.0208490123,0.0198040694,0.0198151587
G250001059735999990135109999999345514,G2500010013500,25001013500,0.9795421236,0.9791509877,0.9801959306,0.9801848413
G250001059735999990135109999999999921,G2500010013100,25001013100,4.24992e-05,5.33879e-05,4.42656e-05,3.93105e-05
G250001059735999990135109999999999921,G2500010013500,25001013500,0.9999575008,0.9999466121,0.9999557344,0.9999606895
G250001059735999990135109999999999922,G2500010013500,25001013500,1.0,1.0,1.0,1.0
G250001059735999990135109999999999923,G2500010013100,25001013100,0.0106685196,0.0102580244,0.0103959594,0.0112452255
G250001059735999990135109999999999923,G2500010013500,25001013500,0.9889290691,0.9893619883,0.989150323,0.9883036236
G250001059735999990135109999999999923,G2500010015001,25001015001,0.0004024112,0.0003799873,0.0004537176,0.0004511509
G250001059735999990135109999999999924,G2500010013500,25001013500,1.0,1.0,1.0,1.0
G250001059735999990136109999999999921,G2500010013500,25001013500,0.0009332369,0.0009312305,0.0009338582,0.0009309146
G250001059735999990136109999999999921,G2500010013600,25001013600,0.9990667631,0.9990687695,0.9990661418,0.9990690854
G250001059735999990136109999999999921,G2500010015001,25001015001,0.0,0.0,0.0,0.0
G250001059735999990141109999999999921,G2500010013600,25001013600,0.0,0.0,0.0,0.0
G250001059735999990141109999999999921,G2500010014100,25001014100,1.0,0.0,0.0,0.0
G250001059735999990141109999999999922,G2500010013600,25001013600,0.0,0.0,0.0,0.0
G250001059735999990141109999999999922,G2500010013900,25001013900,0.0,0.0,0.0,0.0
G250001059735999990141109999999999922,G2500010014002,25001014002,0.0,0.0,0.0,0.0
G250001059735999990141109999999999922,G2500010014100,25001014100,0.0,0.0,0.0,0.0
G250001059735999990150109999999999922,G2500010013200,25001013200,0.0,0.0,0.0,0.0
G250001059735999990150109999999999922,G2500010013500,25001013500,0.0,0.0,0.0,0.0
G250001059735999990150109999999999922,G2500010013600,25001013600,0.0,0.0,0.0,0.0
G250001059735999990150109999999999922,G2500010014100,25001014100,0.0,0.0,0.0,0.0
G250001059735999990150109999999999922,G2500010015001,25001015001,0.0,0.0,0.0,0.0
G250001059735999990150109999999999922,G2500010015002,25001015002,0.0,0.0,0.0,0.0
G250001059735999990150109999999999922,G2500010015100,25001015100,0.0,0.0,0.0,0.0
G250001059735999990150109999999999923,G2500010013200,25001013200,0.0,0.0,0.0,0.0
G250001059735999990150109999999999923,G2500010013500,25001013500,0.0,0.0,0.0,0.0
G250001059735999990150109999999999923,G2500010015001,25001015001,0.0,0.0,0.0,0.0
G250001070605999990102109999999999921,G2500010010208,25001010208,0.0,0.0,0.0,1.0
G250001070605999990102109999999999922,G2500010010100,25001010100,0.0013565235,0.0013066007,0.0017948313,0.0029258312
G250001070605999990102109999999999922,G2500010010208,25001010208,0.9986434765,0.9986933993,0.9982051687,0.9970741688
G250001070605999990102109999999999923,G2500010010100,25001010100,0.0,0.0,0.0,0.0
G250001070605999990102109999999999923,G2500010010206,25001010206,2e-10,1e-10,2e-10,2e-10
G250001070605999990102109999999999923,G2500010010208,25001010208,0.9999999998,0.9999999999,0.9999999998,0.9999999998
G250001070605999990102109999999999923,G2500010990000,25001990000,0.0,0.0,0.0,0.0
G250001070605999990102109999999999924,G2500010010206,25001010206,0.000715087,0.0005592036,0.0007894852,0.0010281759
G250001070605999990102109999999999924,G2500010010208,25001010208,0.999284913,0.9994407964,0.9992105148,0.9989718241
G250001070605999990102109999999999924,G2500010990000,25001990000,0.0,0.0,0.0,0.0
G250001074385999990102109999999999925,G2500010010206,25001010206,0.9998709198,0.99987926,0.999891532,0.9992000494
G250001074385999990102109999999999925,G2500010010208,25001010208,0.0001290802,0.00012074,0.000108468,0.0007999506
G250001074385999990102109999999999926,G2500010010206,25001010206,1.0,1.0,1.0,1.0
G250001074385999990102109999999999927,G2500010010206,25001010206,1.0,1.0,1.0,1.0
G250001074385999990102109999999999928,G2500010010206,25001010206,1.0,1.0,1.0,1.0
G250001074385999990102109999999999928,G2500010990000,25001990000,0.0,0.0,0.0,0.0
G250001074385999990102109999999999929,G2500010010206,25001010206,1.0,1.0,1.0,1.0
G250001074385999990102109999999999929,G2500010010306,25001010306,0.0,0.0,0.0,0.0
G250001074385999990102109999999999929,G2500010990000,25001990000,0.0,0.0,0.0,0.0
G250001082525318200121109999999345512,G2500010012101,25001012101,0.0,0.0,0.0,0.0
G250001082525318200121109999999345512,G2500010012102,25001012102,0.0,0.0,0.0,0.0
G250001082525660350120109999999345511,G2500010012001,25001012001,1.0,1.0,1.0,1.0
