Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A00001_001,SE_A00002_001,SE_A00002_002,SE_A00002_003,SE_A00003_001,SE_A00003_002,SE_A00003_003,SE_B01001_001,SE_B01001_002,SE_B01001_003,SE_B01001_004,SE_B01001_005,SE_A03001_001,SE_A03001_002,SE_A03001_003,SE_A03001_004,SE_A03001_005,SE_A03001_006,SE_A03001_007,SE_A03001_008,SE_A14001A_001,SE_A14001A_002,SE_A14001A_003,SE_A14001A_004,SE_A14001A_005,SE_A14001A_006,SE_A14001A_007,SE_A14001A_008,SE_A14001A_009,SE_A14001A_010,SE_A14001A_011,SE_A14001A_012,SE_A14001A_013,SE_A14001A_014,SE_A14001A_015,SE_A14001A_016,SE_A14001B_001,SE_A14001B_002,SE_A14001B_003,SE_A14001B_004,SE_A14001B_005,SE_A14001B_006,SE_A14001B_007,SE_A14001B_008,SE_A14001B_009,SE_A14001B_010,SE_A14001B_011,SE_A14001B_012,SE_A14001B_013,SE_A14001B_014,SE_A14001B_015,SE_A14001B_016,SE_A14006_001,SE_A14024_001,SE_A14024I_001,SE_A14024D_001,SE_A14024H_001,SE_A10060_001,SE_A10060_002,SE_A10060_003,SE_A18009_001,SE_B13004_001,SE_B13004_002,SE_B13004_003,SE_B13004_004,SE_B13004_005,SE_A04001_001,SE_A04001_002,SE_A04001_003,SE_A04001_004,SE_A04001_005,SE_A04001_006,SE_A04001_007,SE_A04001_008,SE_A04001_009,SE_A04001_010,SE_A04001_011,SE_A04001_012,SE_A04001_013,SE_A04001_014,SE_A04001_015,SE_A04001_016,SE_A04001_017,SE_A14001_001,SE_A14001_002,SE_A14001_003,SE_A14001_004,SE_A14001_005,SE_A14001_006,SE_A14001_007,SE_A14001_008,SE_A14001_009,SE_A14001_010,SE_A14001_011,SE_A14001_012,SE_A14001_013,SE_A14001_014,SE_A14001_015,SE_A14001_016,SE_A14001_017
250250004013,15000US250250004013,"Block Group 3, Census Tract 4.01, Suffolk County, Massachusetts","Block Group 3, Census Tract 4.01, Suffolk County, Massachusetts",ma,150,00,ACSSF,0008001,,,,,25,025,,,,000401,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,959,959,21256.66,0.0451152669433217,0.04511527,0.04511527,0,959,196,383,272,108,959,863,0,0,90,0,0,6,371,18,39,64,81,81,81,108,124,134,153,210,275,304,311,345,371,352,332,306,290,290,290,262,247,237,217,160,95,67,60,26,70210,32835.04,34918.1155555556,31203.5733333333,13211.3333333333,371,91,280,1665,959,85,213,298,661,959,892,796,0,0,90,0,0,6,67,67,0,0,0,0,0,0,371,18,20,25,17,0,0,27,15,11,19,57,65,29,6,34,26
250250004014,15000US250250004014,"Block Group 4, Census Tract 4.01, Suffolk County, Massachusetts","Block Group 4, Census Tract 4.01, Suffolk County, Massachusetts",ma,150,00,ACSSF,0008002,,,,,25,025,,,,000401,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1698,1698,28820.46,0.0589164891883669,0.05891649,0.05891649,0,1698,221,355,189,933,1698,1351,25,0,309,0,0,13,1049,192,403,608,704,760,771,772,772,790,838,867,917,961,986,1020,1049,855,642,439,344,289,278,277,277,259,211,182,131,88,63,29,17158,26933.3866666667,30714.1333333333,14875.9022222222,20380.3288888889,1049,130,919,387,1698,489,612,1101,597,1698,1570,1223,25,0,309,0,0,13,128,128,0,0,0,0,0,0,1049,192,212,205,96,56,11,1,0,18,48,29,51,43,25,34,29
250250004021,15000US250250004021,"Block Group 1, Census Tract 4.02, Suffolk County, Massachusetts","Block Group 1, Census Tract 4.02, Suffolk County, Massachusetts",ma,150,00,ACSSF,0008003,,,,,25,025,,,,000402,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1208,1208,19301.08,0.0625871625660042,0.06258716,0.06258716,0,1208,106,776,215,111,1208,1078,8,0,122,0,0,0,523,59,78,88,106,155,204,209,241,279,317,337,391,415,432,469,523,463,445,435,417,367,318,314,282,243,206,185,132,107,91,54,47324,35090.72,36212.6488888889,44626.5244444444,5448.86222222222,523,119,404,1927,1208,380,159,539,669,1208,1140,1010,8,0,122,0,0,0,68,68,0,0,0,0,0,0,523,59,19,10,18,49,49,5,32,39,37,21,53,25,17,36,54
250250004022,15000US250250004022,"Block Group 2, Census Tract 4.02, Suffolk County, Massachusetts","Block Group 2, Census Tract 4.02, Suffolk County, Massachusetts",ma,150,00,ACSSF,0008004,,,,,25,025,,,,000402,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1152,1152,7789.458,0.14789219100629,0.1478922,0.1478922,0,1152,271,546,221,114,1152,680,0,0,411,0,5,56,333,34,49,57,57,57,63,63,114,151,162,203,263,273,293,312,333,298,283,276,276,276,270,270,218,182,171,130,70,60,40,21,65761,24507.4666666667,29509.4488888889,13912.3911111111,38270.8977777778,333,142,191,2065,1010,164,314,478,532,1152,1078,667,0,0,411,0,0,0,74,13,0,0,0,0,5,56,333,34,15,8,0,0,5,0,51,36,11,41,61,9,21,18,21
250250004023,15000US250250004023,"Block Group 3, Census Tract 4.02, Suffolk County, Massachusetts","Block Group 3, Census Tract 4.02, Suffolk County, Massachusetts",ma,150,00,ACSSF,0008005,,,,,25,025,,,,000402,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1432,1432,14175.82,0.101017070349361,0.1010171,0.1010171,0,1432,163,726,401,142,1432,1217,60,0,128,0,0,27,557,38,55,70,80,82,102,128,139,141,164,240,288,352,398,517,557,519,502,487,477,475,455,429,418,416,392,317,268,205,158,40,91438,41880.2222222222,43624,52904.4444444444,,557,209,348,1736,1375,210,62,272,1103,1432,1396,1181,60,0,128,0,0,27,36,36,0,0,0,0,0,0,557,38,17,15,10,2,20,25,11,2,23,75,49,63,46,119,40
250250005021,15000US250250005021,"Block Group 1, Census Tract 5.02, Suffolk County, Massachusetts","Block Group 1, Census Tract 5.02, Suffolk County, Massachusetts",ma,150,00,ACSSF,0008006,,,,,25,025,,,,000502,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573,573,8607.655,0.066568648194509,0.06656865,0.06656865,0,573,10,387,130,46,573,455,0,0,118,0,0,0,338,25,35,58,88,88,88,112,120,120,122,164,214,254,284,287,338,313,303,280,250,250,250,225,218,218,215,174,124,83,54,51,73232,65355.6088888889,62502.9066666667,75937.68,,338,125,213,1844,552,83,50,133,419,573,554,447,0,0,107,0,0,0,19,8,0,0,11,0,0,0,338,25,10,23,30,0,0,24,8,0,2,41,50,41,30,3,51
250250005022,15000US250250005022,"Block Group 2, Census Tract 5.02, Suffolk County, Massachusetts","Block Group 2, Census Tract 5.02, Suffolk County, Massachusetts",ma,150,00,ACSSF,0008007,,,,,25,025,,,,000502,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,779,779,5714.223,0.136326500354442,0.2654889,0.1363265,0.1291624,779,25,490,195,69,779,683,25,0,32,0,39,0,498,97,148,188,220,269,280,290,293,304,376,396,420,446,459,488,498,399,349,309,277,229,218,208,205,194,122,102,78,52,39,10,25679,31313.52,33103.4044444444,62280.6488888889,19724.1955555556,498,26,472,1639,779,373,55,428,351,779,605,573,0,0,32,0,0,0,174,110,25,0,0,0,39,0,498,97,51,40,32,48,11,10,3,11,72,20,24,26,13,29,10
250250005023,15000US250250005023,"Block Group 3, Census Tract 5.02, Suffolk County, Massachusetts","Block Group 3, Census Tract 5.02, Suffolk County, Massachusetts",ma,150,00,ACSSF,0008008,,,,,25,025,,,,000502,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1382,1382,40983.82,0.0337206195549941,0.03372062,0.03372062,0,1382,63,771,359,189,1382,1005,2,0,326,0,40,9,875,203,266,312,353,364,385,402,407,430,484,543,646,744,822,854,875,669,608,563,522,511,490,473,468,445,390,331,228,130,53,20,51758,38289.8133333333,39634,27082.3466666667,81176.1066666667,875,143,732,1737,1331,429,170,599,732,1382,1324,989,0,0,326,0,0,9,58,16,2,0,0,0,40,0,875,203,63,45,41,11,21,17,5,23,54,59,103,98,77,33,21
250250005024,15000US250250005024,"Block Group 4, Census Tract 5.02, Suffolk County, Massachusetts","Block Group 4, Census Tract 5.02, Suffolk County, Massachusetts",ma,150,00,ACSSF,0008009,,,,,25,025,,,,000502,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2359,2359,24335.07,0.0969382869727582,0.09693829,0.09693829,0,2359,0,2359,0,0,2359,1880,107,0,235,7,57,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5093.01333333333,4626.03555555556,9137.39555555556,3906.06222222222,0,0,0,,0,0,0,0,0,2359,2112,1690,107,0,235,7,0,73,247,190,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250250005031,15000US250250005031,"Block Group 1, Census Tract 5.03, Suffolk County, Massachusetts","Block Group 1, Census Tract 5.03, Suffolk County, Massachusetts",ma,150,00,ACSSF,0008010,,,,,25,025,,,,000503,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679,679,27636.2,0.0245692258033628,0.02456923,0.02456923,0,679,0,567,72,40,679,524,0,0,99,0,0,56,385,42,50,50,50,51,59,81,94,107,175,198,310,367,385,385,385,342,335,335,335,334,326,304,291,278,210,186,74,18,0,0,77214,36185.4577777778,44848.7822222222,3357.51111111111,42363.7511111111,385,157,228,2096,679,206,38,244,435,679,629,486,0,0,99,0,0,44,50,38,0,0,0,0,0,12,385,42,8,0,0,1,8,21,13,13,68,23,112,57,18,0,0
250250005032,15000US250250005032,"Block Group 2, Census Tract 5.03, Suffolk County, Massachusetts","Block Group 2, Census Tract 5.03, Suffolk County, Massachusetts",ma,150,00,ACSSF,0008011,,,,,25,025,,,,000503,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1180,1180,40466.42,0.0291599806640031,0.02915998,0.02915998,0,1180,15,824,234,107,1180,1022,26,14,92,0,0,26,798,115,154,174,191,226,241,285,298,303,392,458,565,669,728,781,798,682,644,624,606,572,557,513,500,494,406,339,232,128,69,16,65255,49807.0222222222,50357.9377777778,80659.4755555556,5465.41333333333,798,146,652,1771,1180,199,100,299,881,1180,1114,970,26,0,92,0,0,26,66,52,0,14,0,0,0,0,798,115,39,20,18,35,14,44,13,5,88,66,107,104,59,53,17
250250005041,15000US250250005041,"Block Group 1, Census Tract 5.04, Suffolk County, Massachusetts","Block Group 1, Census Tract 5.04, Suffolk County, Massachusetts",ma,150,00,ACSSF,0008012,,,,,25,025,,,,000504,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1831,1831,48727.61,0.0375762358744519,0.03757624,0.03757624,0,1831,35,1259,323,214,1831,1471,20,37,265,0,26,12,1058,122,172,271,412,480,506,517,581,629,731,765,872,944,996,1023,1058,935,885,785,645,578,552,541,476,429,327,292,185,113,62,35,41853,33089.2177777778,31668.1866666667,38585.3688888889,56224.1244444444,1058,188,870,1724,1806,522,348,870,936,1831,1718,1358,20,37,265,0,26,12,113,113,0,0,0,0,0,0,1058,122,50,99,141,68,26,12,64,48,102,34,107,72,52,27,35
250250005042,15000US250250005042,"Block Group 2, Census Tract 5.04, Suffolk County, Massachusetts","Block Group 2, Census Tract 5.04, Suffolk County, Massachusetts",ma,150,00,ACSSF,0008013,,,,,25,025,,,,000504,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1015,1015,25912.39,0.0391704517549888,0.03917045,0.03917045,0,1015,0,568,199,248,1015,712,129,0,161,0,13,0,671,99,197,275,289,289,289,308,314,320,360,473,546,608,646,663,671,571,473,395,382,382,382,363,357,351,310,198,124,63,25,8,57160,38867.92,41131.8755555556,30244.7911111111,19218.2044444444,671,80,591,1666,1015,218,238,456,559,1015,947,657,129,0,161,0,0,0,68,55,0,0,0,0,13,0,671,99,98,78,14,0,0,19,6,6,40,113,73,61,38,17,8
250250005043,15000US250250005043,"Block Group 3, Census Tract 5.04, Suffolk County, Massachusetts","Block Group 3, Census Tract 5.04, Suffolk County, Massachusetts",ma,150,00,ACSSF,0008014,,,,,25,025,,,,000504,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,752,752,22295.53,0.0337287277006689,0.03372873,0.03372873,0,752,0,518,211,23,752,626,0,0,42,0,0,84,407,40,71,91,94,105,105,145,157,164,176,228,302,355,357,387,407,366,336,316,313,302,302,262,250,243,231,179,104,52,49,20,61207,44478.7466666667,43619.2711111111,,,407,97,310,1652,752,281,43,324,428,752,718,608,0,0,42,0,0,68,34,18,0,0,0,0,0,16,407,40,30,20,3,11,0,40,12,7,12,52,74,53,2,30,20
250250005044,15000US250250005044,"Block Group 4, Census Tract 5.04, Suffolk County, Massachusetts","Block Group 4, Census Tract 5.04, Suffolk County, Massachusetts",ma,150,00,ACSSF,0008015,,,,,25,025,,,,000504,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1037,1037,57075.84,0.0181688100485408,0.01816881,0.01816881,0,1037,0,573,112,352,1037,810,63,18,99,0,0,47,576,54,102,157,200,236,306,330,335,335,341,430,510,548,548,553,576,522,473,419,376,339,269,246,241,241,235,145,66,28,28,23,33708,32291.2177777778,31505.04,35733.8488888889,,576,39,537,1604,1037,266,311,577,460,1037,1004,795,63,0,99,0,0,47,33,15,0,18,0,0,0,0,576,54,48,55,43,36,71,23,5,0,6,89,80,38,0,5,23
250250006011,15000US250250006011,"Block Group 1, Census Tract 6.01, Suffolk County, Massachusetts","Block Group 1, Census Tract 6.01, Suffolk County, Massachusetts",ma,150,00,ACSSF,0008016,,,,,25,025,,,,000601,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,708,708,12681.53,0.0558292161971407,0.05582922,0.05582922,0,708,106,204,222,176,708,487,3,0,215,0,3,0,166,29,35,41,55,74,74,79,81,81,88,110,124,140,163,164,166,136,131,125,110,92,92,87,85,85,78,56,42,26,3,2,57338,17464.9688888889,17578.4622222222,19585.8755555556,3015.84888888889,166,60,106,2329,598,261,75,336,262,708,673,455,3,0,215,0,0,0,35,32,0,0,0,0,3,0,166,29,6,6,15,19,0,5,2,0,7,23,14,16,23,1,2
250250006012,15000US250250006012,"Block Group 2, Census Tract 6.01, Suffolk County, Massachusetts","Block Group 2, Census Tract 6.01, Suffolk County, Massachusetts",ma,150,00,ACSSF,0008017,,,,,25,025,,,,000601,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1289,1289,19092.38,0.0675138263188864,0.06751382,0.06751382,0,1289,94,861,229,105,1289,1052,0,0,192,0,34,11,540,55,65,69,87,130,146,158,161,173,223,247,320,355,392,441,540,485,475,471,453,409,393,382,379,367,317,292,220,184,147,98,78199,50204.2488888889,54130.4088888889,23087.6177777778,35408.7377777778,540,125,415,1886,1289,180,150,330,959,1289,1232,1011,0,0,176,0,34,11,57,41,0,0,16,0,0,0,540,55,10,4,18,43,16,11,3,12,49,24,73,36,37,49,99
250250006013,15000US250250006013,"Block Group 3, Census Tract 6.01, Suffolk County, Massachusetts","Block Group 3, Census Tract 6.01, Suffolk County, Massachusetts",ma,150,00,ACSSF,0008018,,,,,25,025,,,,000601,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388,388,11526.37,0.0336619320243955,0.03366193,0.03366193,0,388,17,218,116,37,388,317,0,0,71,0,0,0,171,7,8,15,35,69,69,69,81,88,89,100,123,142,160,163,171,164,163,156,135,102,102,102,90,83,82,71,48,29,11,7,43944,33192.0711111111,34942.9422222222,18906.0977777778,,171,70,101,2045,388,93,70,163,225,388,377,306,0,0,71,0,0,0,11,11,0,0,0,0,0,0,171,7,1,7,21,34,0,0,12,7,1,11,23,19,18,3,8
250250006014,15000US250250006014,"Block Group 4, Census Tract 6.01, Suffolk County, Massachusetts","Block Group 4, Census Tract 6.01, Suffolk County, Massachusetts",ma,150,00,ACSSF,0008019,,,,,25,025,,,,000601,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,740,740,21680.16,0.0341325905757092,0.03413259,0.03413259,0,740,59,402,263,16,740,448,32,0,152,0,83,25,398,48,61,65,69,85,96,129,145,152,170,231,304,341,347,366,398,350,337,333,329,313,302,269,253,246,228,166,94,57,51,31,64555,42843.7333333333,54995.7955555556,48906.1688888889,17842.0977777778,398,138,260,1718,740,116,101,217,523,740,583,351,24,0,152,0,31,25,157,97,8,0,0,0,52,0,398,48,13,4,4,16,11,33,16,7,17,62,72,37,6,19,32
250250006021,15000US250250006021,"Block Group 1, Census Tract 6.02, Suffolk County, Massachusetts","Block Group 1, Census Tract 6.02, Suffolk County, Massachusetts",ma,150,00,ACSSF,0008020,,,,,25,025,,,,000602,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1475,1475,23136.1,0.0637531911344763,0.06375319,0.06375319,0,1475,133,895,348,99,1475,1093,110,0,177,0,84,11,741,131,173,207,240,254,284,294,334,365,403,471,585,672,703,715,741,608,568,534,501,486,456,447,407,376,338,269,155,69,38,26,49598,31867.9822222222,37414.9688888889,15497.7511111111,25958.0533333333,741,173,568,1557,1475,315,311,626,849,1475,1348,1037,110,0,177,0,13,11,127,56,0,0,0,0,71,0,741,131,42,34,34,14,30,10,40,31,38,69,113,87,32,12,26
250250006022,15000US250250006022,"Block Group 2, Census Tract 6.02, Suffolk County, Massachusetts","Block Group 2, Census Tract 6.02, Suffolk County, Massachusetts",ma,150,00,ACSSF,0008021,,,,,25,025,,,,000602,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1058,1058,22430.01,0.0471689444120977,0.04716894,0.04716894,0,1058,34,606,204,214,1058,820,26,18,158,0,36,0,556,81,151,212,239,269,313,340,362,378,429,453,507,539,545,546,556,474,404,344,316,287,243,216,194,178,127,103,49,17,11,10,30540,25761.8044444444,26676.8444444444,21042.3733333333,33336.3022222222,556,44,512,1446,1050,245,310,555,495,1058,1009,807,26,18,158,0,0,0,49,13,0,0,0,0,36,0,556,81,70,60,28,29,44,27,22,16,51,24,54,32,6,1,10
250250006023,15000US250250006023,"Block Group 3, Census Tract 6.02, Suffolk County, Massachusetts","Block Group 3, Census Tract 6.02, Suffolk County, Massachusetts",ma,150,00,ACSSF,0008022,,,,,25,025,,,,000602,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1326,1326,10990.22,0.120652682560691,0.1206527,0.1206527,0,1326,287,545,261,233,1326,725,251,0,188,0,18,144,665,111,260,393,430,449,472,482,510,540,556,577,617,647,665,665,665,553,402,271,235,216,193,183,154,125,109,88,48,18,0,0,14644,17164.6844444444,27485.4844444444,13401.6711111111,9571.27111111111,665,0,665,337,1318,648,218,866,452,1326,924,422,209,0,188,0,0,105,402,303,42,0,0,0,18,39,665,111,149,133,36,19,23,10,29,29,16,21,40,30,18,0,0
250250007011,15000US250250007011,"Block Group 1, Census Tract 7.01, Suffolk County, Massachusetts","Block Group 1, Census Tract 7.01, Suffolk County, Massachusetts",ma,150,00,ACSSF,0008023,,,,,25,025,,,,000701,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,747,747,58980,0.0126653096462223,0.01266531,0.01266531,0,747,0,647,100,0,747,512,66,0,86,0,32,51,464,73,98,113,120,122,144,217,269,293,338,384,408,425,464,464,464,390,366,351,344,342,320,246,194,171,126,80,55,38,0,0,40639,30452.8622222222,33397.7777777778,6331.98222222222,,464,0,464,1577,747,238,71,309,438,747,728,493,66,0,86,0,32,51,19,19,0,0,0,0,0,0,464,73,25,14,7,2,22,74,52,23,46,46,24,17,39,0,0
250250007012,15000US250250007012,"Block Group 2, Census Tract 7.01, Suffolk County, Massachusetts","Block Group 2, Census Tract 7.01, Suffolk County, Massachusetts",ma,150,00,ACSSF,0008024,,,,,25,025,,,,000701,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450,450,35697.71,0.0126058499112737,0.01260585,0.01260585,0,450,33,136,281,0,450,387,61,0,1,0,0,1,249,21,39,56,76,120,120,127,136,140,170,173,202,233,249,249,249,228,210,193,173,129,129,122,113,109,79,76,47,15,0,0,36944,29955.1466666667,35062.3466666667,,,249,20,229,1164,450,88,208,296,154,450,365,360,3,0,1,0,0,1,85,27,58,0,0,0,0,0,249,21,18,17,20,44,0,7,9,4,30,3,28,32,16,0,0
250250007013,15000US250250007013,"Block Group 3, Census Tract 7.01, Suffolk County, Massachusetts","Block Group 3, Census Tract 7.01, Suffolk County, Massachusetts",ma,150,00,ACSSF,0008025,,,,,25,025,,,,000701,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,741,741,68894.03,0.0107556482887179,0.01075565,0.01075565,0,741,39,476,125,101,741,483,0,0,243,0,15,0,346,31,42,47,47,47,47,47,73,105,129,201,243,279,307,318,346,315,304,299,299,299,299,299,273,241,216,145,103,66,39,28,66097,39738.0355555556,46091.2977777778,29933.8666666667,32386.9777777778,346,25,321,1796,703,142,41,183,520,741,684,441,0,0,243,0,0,0,57,42,0,0,0,0,15,0,346,31,11,5,0,0,0,0,26,32,24,72,42,37,27,11,28
250250007014,15000US250250007014,"Block Group 4, Census Tract 7.01, Suffolk County, Massachusetts","Block Group 4, Census Tract 7.01, Suffolk County, Massachusetts",ma,150,00,ACSSF,0008026,,,,,25,025,,,,000701,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,744,744,34874.42,0.0213336895769401,0.02133369,0.02133369,0,744,0,515,204,25,744,693,0,0,51,0,0,0,376,41,62,74,74,74,74,90,127,147,175,253,309,314,331,358,376,334,314,302,302,302,302,286,249,229,201,122,67,62,45,18,63070,38281.5377777778,41006.56,1268.52444444444,,376,92,284,1537,744,168,115,283,461,744,744,693,0,0,51,0,0,0,0,0,0,0,0,0,0,0,376,41,21,12,0,0,0,16,37,20,28,78,56,5,18,27,18
250250007015,15000US250250007015,"Block Group 5, Census Tract 7.01, Suffolk County, Massachusetts","Block Group 5, Census Tract 7.01, Suffolk County, Massachusetts",ma,150,00,ACSSF,0008027,,,,,25,025,,,,000701,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1235,1235,39068.73,0.0316109572708445,0.03161096,0.03161096,0,1235,30,1011,194,0,1235,900,19,0,241,0,26,49,559,55,74,81,100,168,186,213,221,228,239,272,331,379,449,499,559,503,485,478,458,391,373,346,338,331,320,287,228,179,109,59,77506,44354.6133333333,43321.3511111111,50287.0044444445,15228.2044444444,559,127,432,1779,1235,206,183,389,846,1235,1187,878,19,0,241,0,0,49,48,22,0,0,0,0,26,0,559,55,19,7,19,68,19,27,8,7,10,33,59,49,70,50,60
250250007031,15000US250250007031,"Block Group 1, Census Tract 7.03, Suffolk County, Massachusetts","Block Group 1, Census Tract 7.03, Suffolk County, Massachusetts",ma,150,00,ACSSF,0008028,,,,,25,025,,,,000703,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1203,1203,42691.52,0.0281788950373515,0.02817889,0.02817889,0,1203,31,993,162,17,1203,853,158,0,192,0,0,0,624,187,261,307,346,417,448,451,453,460,470,517,565,581,616,624,624,434,362,317,277,207,176,173,171,163,154,107,59,42,8,0,20378,19615.4311111111,18257.0577777778,28349.6888888889,14101.5466666667,624,0,624,1436,1141,637,198,835,306,1203,1139,827,120,0,192,0,0,0,64,26,38,0,0,0,0,0,624,187,74,46,39,70,31,3,2,7,9,47,49,16,34,8,0
250250007032,15000US250250007032,"Block Group 2, Census Tract 7.03, Suffolk County, Massachusetts","Block Group 2, Census Tract 7.03, Suffolk County, Massachusetts",ma,150,00,ACSSF,0008029,,,,,25,025,,,,000703,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1689,1689,41646.73,0.0405554002566807,0.0405554,0.0405554,0,1689,0,1566,109,14,1689,1210,133,0,346,0,0,0,615,110,180,234,269,334,345,380,411,432,458,487,526,561,573,576,615,504,434,380,345,281,270,234,204,183,157,127,88,54,42,39,25681,21424.2311111111,22722.3111111111,21698.5066666667,14436.1155555556,615,26,589,1732,1689,911,258,1169,520,1689,1635,1198,91,0,346,0,0,0,54,12,42,0,0,0,0,0,615,110,70,54,35,65,11,35,30,21,26,30,39,35,12,3,39
250250007041,15000US250250007041,"Block Group 1, Census Tract 7.04, Suffolk County, Massachusetts","Block Group 1, Census Tract 7.04, Suffolk County, Massachusetts",ma,150,00,ACSSF,0008030,,,,,25,025,,,,000704,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1265,1265,29841.56,0.0423905438944119,0.04239054,0.04239054,0,1265,13,983,202,67,1265,912,37,0,297,0,10,9,658,90,134,175,209,227,245,255,257,263,302,341,466,534,572,611,658,567,523,482,449,431,413,403,401,395,356,316,191,123,86,47,74783,40205.0133333333,43298.8888888889,42142.6755555556,5870.91555555556,658,179,479,1778,1265,441,81,522,743,1265,1194,851,37,0,297,0,0,9,71,61,0,0,0,0,10,0,658,90,44,41,33,18,19,9,2,6,39,39,125,68,38,39,47
250250007042,15000US250250007042,"Block Group 2, Census Tract 7.04, Suffolk County, Massachusetts","Block Group 2, Census Tract 7.04, Suffolk County, Massachusetts",ma,150,00,ACSSF,0008031,,,,,25,025,,,,000704,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,959,959,58498.75,0.0163935122479332,0.01639351,0.01639351,0,959,0,722,219,18,959,450,25,0,346,0,127,11,497,35,42,56,80,87,96,99,107,139,247,304,395,416,428,439,497,461,455,441,417,410,401,398,390,357,250,192,102,81,69,58,62426,48477.0222222222,51274.16,55475.7777777778,34011.3511111111,497,89,408,1377,959,168,119,287,672,959,819,437,25,0,346,0,0,11,140,13,0,0,0,0,127,0,497,35,7,14,24,7,9,3,8,32,108,57,91,21,12,11,58
250250007043,15000US250250007043,"Block Group 3, Census Tract 7.04, Suffolk County, Massachusetts","Block Group 3, Census Tract 7.04, Suffolk County, Massachusetts",ma,150,00,ACSSF,0008032,,,,,25,025,,,,000704,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077,1077,71340.59,0.0150965950421392,0.01509659,0.01509659,0,1077,10,790,249,28,1077,905,20,0,40,0,49,63,602,59,110,159,184,197,211,212,264,315,388,445,504,545,555,580,602,543,492,443,418,405,391,390,337,287,214,157,98,57,47,21,50484,35341.3511111111,39647.0044444445,2846.79111111111,25220.3466666667,602,5,597,1654,1077,309,159,468,609,1077,930,828,0,0,40,0,15,47,147,77,20,0,0,0,34,16,602,59,51,49,26,13,14,1,52,50,73,57,59,41,10,25,22
