Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A00001_001,SE_A00002_001,SE_A00002_002,SE_A00002_003,SE_A00003_001,SE_A00003_002,SE_A00003_003,SE_B01001_001,SE_B01001_002,SE_B01001_003,SE_B01001_004,SE_B01001_005,SE_A03001_001,SE_A03001_002,SE_A03001_003,SE_A03001_004,SE_A03001_005,SE_A03001_006,SE_A03001_007,SE_A03001_008,SE_A14001A_001,SE_A14001A_002,SE_A14001A_003,SE_A14001A_004,SE_A14001A_005,SE_A14001A_006,SE_A14001A_007,SE_A14001A_008,SE_A14001A_009,SE_A14001A_010,SE_A14001A_011,SE_A14001A_012,SE_A14001A_013,SE_A14001A_014,SE_A14001A_015,SE_A14001A_016,SE_A14001B_001,SE_A14001B_002,SE_A14001B_003,SE_A14001B_004,SE_A14001B_005,SE_A14001B_006,SE_A14001B_007,SE_A14001B_008,SE_A14001B_009,SE_A14001B_010,SE_A14001B_011,SE_A14001B_012,SE_A14001B_013,SE_A14001B_014,SE_A14001B_015,SE_A14001B_016,SE_A14006_001,SE_A14024_001,SE_A14024I_001,SE_A14024D_001,SE_A14024H_001,SE_A10060_001,SE_A10060_002,SE_A10060_003,SE_A18009_001,SE_B13004_001,SE_B13004_002,SE_B13004_003,SE_B13004_004,SE_B13004_005,SE_B04001_001,SE_B04001_002,SE_B04001_003,SE_B04001_004,SE_B04001_005,SE_B04001_006,SE_B04001_007,SE_B04001_008,SE_B04001_009,SE_B04001_010,SE_A04001_011,SE_A04001_012,SE_A04001_013,SE_A04001_014,SE_A04001_015,SE_A04001_016,SE_A04001_017,SE_B14001_001,SE_B14001_002,SE_B14001_003,SE_B14001_004,SE_B14001_005,SE_B14001_006
250250005032,15000US250250005032,"Block Group 2, Census Tract 5.03, Suffolk County, Massachusetts","Block Group 2, Census Tract 5.03, Suffolk County, Massachusetts",ma,150,0,ACSSF,6198,,,,,25,25,,,,503,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1327,1327,45395.18,0.0292321817707264,0.02923218,0.02923218,0,1327,7,890,289,141,1327,1147,38,0,110,0,0,32,846,145,187,205,223,256,278,337,347,361,431,542,661,743,787,826,846,700,659,641,623,590,567,508,499,485,414,303,183,103,59,20,61860,43539.3459854015,42347.5883211679,71474.0058394161,8087.17664233577,846,171,675,1796,1280,313,108,421,859,1327,1274,1103,38,0,110,0,0,23,53,44,0,0,0,0,0,9,846,224,138,180,120,184
250250005041,15000US250250005041,"Block Group 1, Census Tract 5.04, Suffolk County, Massachusetts","Block Group 1, Census Tract 5.04, Suffolk County, Massachusetts",ma,150,0,ACSSF,6199,,,,,25,25,,,,504,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1396,1396,37151.14,0.0375762358744519,0.03757624,0.03757624,0,1396,22,877,220,277,1396,1222,8,0,154,0,0,12,827,46,81,152,249,329,343,365,400,458,566,611,701,754,792,814,827,781,745,674,577,498,484,462,426,368,260,215,125,73,35,13,46617,35030.4525547445,35362.4671532847,23802.5343065693,49036.8087591241,827,125,702,1801,1355,293,287,580,775,1396,1256,1082,8,0,154,0,0,12,140,140,0,0,0,0,0,0,827,249,209,152,90,126
250250005042,15000US250250005042,"Block Group 2, Census Tract 5.04, Suffolk County, Massachusetts","Block Group 2, Census Tract 5.04, Suffolk County, Massachusetts",ma,150,0,ACSSF,6200,,,,,25,25,,,,504,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1212,1212,30941.69,0.0391704517549888,0.03917045,0.03917045,0,1212,70,583,372,187,1212,766,156,0,224,0,8,58,703,119,188,237,254,257,271,292,295,323,395,489,605,656,674,692,703,583,514,465,449,446,432,411,408,380,307,212,98,47,29,11,55939,32883.4248175183,39124.1343065693,15202.7737226277,13986.5518248175,703,122,581,1807,1212,383,127,510,702,1212,1141,703,156,0,224,0,0,58,71,63,0,0,0,0,8,0,703,254,69,167,115,98
250250005043,15000US250250005043,"Block Group 3, Census Tract 5.04, Suffolk County, Massachusetts","Block Group 3, Census Tract 5.04, Suffolk County, Massachusetts",ma,150,0,ACSSF,6201,,,,,25,25,,,,504,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,857,857,25408.61,0.0337287277006689,0.03372873,0.03372873,0,857,0,605,226,26,857,716,0,0,68,0,0,73,473,40,61,82,99,107,107,120,130,140,166,261,375,420,425,451,473,433,412,391,374,366,366,353,343,333,306,210,97,53,48,22,70603,46894.4408759124,45752.7766423358,88523.2467153285,13627.7430656934,473,118,355,1620,857,302,44,346,511,857,809,690,0,0,68,0,0,51,48,26,0,0,0,0,0,22,473,99,41,121,113,98
250250005044,15000US250250005044,"Block Group 4, Census Tract 5.04, Suffolk County, Massachusetts","Block Group 4, Census Tract 5.04, Suffolk County, Massachusetts",ma,150,0,ACSSF,6202,,,,,25,25,,,,504,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,971,971,53443.23,0.0181688100485408,0.01816881,0.01816881,0,971,0,529,127,315,971,806,29,10,84,0,0,42,517,55,107,163,206,240,272,321,329,329,339,405,448,484,493,498,517,461,409,354,311,277,244,195,188,188,177,112,69,33,24,19,31002,31520.4175182482,32863.6204379562,16241.9211678832,,517,9,508,1619,971,273,321,594,377,971,959,794,29,10,84,0,0,42,12,12,0,0,0,0,0,0,517,205,123,76,42,69
250250006011,15000US250250006011,"Block Group 1, Census Tract 6.01, Suffolk County, Massachusetts","Block Group 1, Census Tract 6.01, Suffolk County, Massachusetts",ma,150,0,ACSSF,6203,,,,,25,25,,,,601,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775,775,13860.25,0.0559153169821636,0.05591532,0.05591532,0,775,157,189,233,196,775,581,4,0,171,0,4,15,144,15,18,25,37,46,46,46,46,46,51,84,104,116,132,137,144,129,126,119,106,98,98,98,98,98,93,60,40,27,12,7,63163,18061.5941605839,16097.4656934307,28088.4350364964,3405.18832116788,144,73,71,2331,665,211,186,397,268,775,744,554,4,0,171,0,0,15,31,27,0,0,0,0,4,0,144,38,9,38,21,40
250250006012,15000US250250006012,"Block Group 2, Census Tract 6.01, Suffolk County, Massachusetts","Block Group 2, Census Tract 6.01, Suffolk County, Massachusetts",ma,150,0,ACSSF,6204,,,,,25,25,,,,601,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1095,1095,16218.99,0.0675134402167114,0.06751344,0.06751344,0,1095,131,627,247,90,1095,831,0,0,247,0,8,9,476,79,93,97,112,142,165,191,201,224,248,283,354,391,421,437,476,396,383,379,363,334,311,285,274,251,227,192,121,85,55,39,52312,39868.5459854015,48955.2613138686,16251.2408759124,24665.7722627737,476,90,386,1880,1095,259,175,434,661,1095,1016,775,0,0,232,0,0,9,79,56,0,0,15,0,8,0,476,113,113,59,71,121
250250006013,15000US250250006013,"Block Group 3, Census Tract 6.01, Suffolk County, Massachusetts","Block Group 3, Census Tract 6.01, Suffolk County, Massachusetts",ma,150,0,ACSSF,6205,,,,,25,25,,,,601,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453,453,13457.34,0.0336619320243955,0.03366193,0.03366193,0,453,16,249,153,35,453,424,0,0,29,0,0,0,224,27,32,32,48,88,88,95,108,113,117,145,163,183,200,204,224,196,192,192,175,136,136,129,116,111,106,79,61,41,24,20,46275,39634.3883211679,36470.3474452555,,,224,80,144,1862,453,83,79,162,291,453,442,413,0,0,29,0,0,0,11,11,0,0,0,0,0,0,224,48,65,32,18,61
250250006014,15000US250250006014,"Block Group 4, Census Tract 6.01, Suffolk County, Massachusetts","Block Group 4, Census Tract 6.01, Suffolk County, Massachusetts",ma,150,0,ACSSF,6206,,,,,25,25,,,,601,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736,736,21562.97,0.0341325905757092,0.03413259,0.03413259,0,736,57,423,214,42,736,527,36,0,98,0,34,41,371,45,58,62,72,101,126,133,140,146,183,234,295,326,332,348,371,325,313,309,299,270,245,238,231,225,187,137,76,45,39,23,61707,38125.7605839416,49769.5708029197,33619.6817518248,17552.5051094891,371,139,232,1950,736,148,96,244,492,736,596,430,27,0,98,0,0,41,140,97,9,0,0,0,34,0,371,72,75,88,61,76
250250006021,15000US250250006021,"Block Group 1, Census Tract 6.02, Suffolk County, Massachusetts","Block Group 1, Census Tract 6.02, Suffolk County, Massachusetts",ma,150,0,ACSSF,6207,,,,,25,25,,,,602,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1684,1684,26471.92,0.0636145804536546,0.06361458,0.06361458,0,1684,229,972,378,105,1684,1075,166,0,284,0,73,86,690,98,125,161,204,226,274,283,334,368,413,484,567,617,635,667,690,591,565,529,486,464,416,407,356,322,277,206,122,73,55,23,45893,26636.8905109489,31302.5693430657,14691.3547445255,35766.7094890511,690,159,531,1560,1684,340,468,808,876,1684,1553,1004,166,0,284,0,13,86,131,71,0,0,0,0,60,0,690,204,163,116,84,122
250250006022,15000US250250006022,"Block Group 2, Census Tract 6.02, Suffolk County, Massachusetts","Block Group 2, Census Tract 6.02, Suffolk County, Massachusetts",ma,150,0,ACSSF,6208,,,,,25,25,,,,602,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,970,970,20541.85,0.0472206821035464,0.04722068,0.04722068,0,970,27,598,123,222,970,700,70,0,187,0,0,13,580,30,109,185,224,264,313,349,385,401,455,490,530,543,556,559,580,550,470,395,356,316,267,230,195,179,125,90,50,37,24,20,33582,30901.8218978102,31589.1503649635,26631.0656934307,31652.0583941606,580,44,536,1385,965,216,248,464,501,970,917,675,42,0,187,0,0,13,53,25,28,0,0,0,0,0,580,224,176,89,40,50
250250006023,15000US250250006023,"Block Group 3, Census Tract 6.02, Suffolk County, Massachusetts","Block Group 3, Census Tract 6.02, Suffolk County, Massachusetts",ma,150,0,ACSSF,6209,,,,,25,25,,,,602,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1090,1090,9034.196,0.120652682560691,0.1206527,0.1206527,0,1090,272,399,203,216,1090,752,101,0,140,0,13,84,611,105,255,369,402,438,469,486,489,497,519,561,577,602,611,611,611,504,354,242,208,172,142,125,122,114,91,50,33,8,0,0,14539,16599.5649635037,23755.9357664234,15481.2,9174.08759124088,611,0,611,319,1086,597,242,839,247,1090,658,408,62,0,140,0,0,48,432,344,39,0,0,0,13,36,611,402,95,64,16,34
250250007011,15000US250250007011,"Block Group 1, Census Tract 7.01, Suffolk County, Massachusetts","Block Group 1, Census Tract 7.01, Suffolk County, Massachusetts",ma,150,0,ACSSF,6210,,,,,25,25,,,,701,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,633,633,49979.04,0.0126653096462223,0.01266531,0.01266531,0,633,0,497,136,0,633,419,76,0,95,0,0,43,394,79,106,120,126,130,150,192,221,237,281,357,382,394,394,394,394,314,288,274,268,264,244,201,172,157,112,37,12,0,0,0,40288,26882.697810219,29119.4277372263,6396.81459854015,,394,0,394,1568,633,242,11,253,380,633,616,402,76,0,95,0,0,43,17,17,0,0,0,0,0,0,394,125,111,120,25,12
250250007012,15000US250250007012,"Block Group 2, Census Tract 7.01, Suffolk County, Massachusetts","Block Group 2, Census Tract 7.01, Suffolk County, Massachusetts",ma,150,0,ACSSF,6211,,,,,25,25,,,,701,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382,382,30303.39,0.0126058499112737,0.01260585,0.01260585,0,382,32,73,275,2,382,300,79,0,1,0,0,2,228,38,66,87,109,149,149,156,164,167,198,202,219,228,228,228,228,189,162,141,118,79,79,72,64,61,30,25,8,0,0,0,24392,20454.4291970803,25405.5240875912,,,228,0,228,864,382,108,226,334,48,382,298,272,23,0,1,0,0,2,84,28,56,0,0,0,0,0,228,110,58,35,17,9
250250007013,15000US250250007013,"Block Group 3, Census Tract 7.01, Suffolk County, Massachusetts","Block Group 3, Census Tract 7.01, Suffolk County, Massachusetts",ma,150,0,ACSSF,6212,,,,,25,25,,,,701,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589,589,54761.93,0.0107556482887179,0.01075565,0.01075565,0,589,26,398,59,106,589,405,0,23,145,0,16,0,290,56,77,85,85,85,85,85,104,150,187,244,269,279,281,290,290,233,213,205,205,205,205,205,185,139,103,46,21,11,9,0,50188,24649.4627737226,25389.2145985401,17933.4481751825,27590.995620438,290,17,273,1815,551,244,33,277,274,589,546,378,0,23,145,0,0,0,43,27,0,0,0,0,16,0,290,85,65,93,26,21
250250007014,15000US250250007014,"Block Group 4, Census Tract 7.01, Suffolk County, Massachusetts","Block Group 4, Census Tract 7.01, Suffolk County, Massachusetts",ma,150,0,ACSSF,6213,,,,,25,25,,,,701,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600,600,28124.53,0.0213336895769401,0.02133369,0.02133369,0,600,29,394,161,16,600,505,9,0,86,0,0,0,287,14,25,32,32,32,32,58,63,73,109,175,229,244,263,273,287,273,262,255,255,255,255,229,224,214,177,112,58,43,24,13,66366,40688.6802919708,45455.7109489051,12915.9503649635,,287,98,189,1544,600,82,87,169,431,600,600,505,9,0,86,0,0,0,0,0,0,0,0,0,0,0,287,33,42,102,54,58
250250007015,15000US250250007015,"Block Group 5, Census Tract 7.01, Suffolk County, Massachusetts","Block Group 5, Census Tract 7.01, Suffolk County, Massachusetts",ma,150,0,ACSSF,6214,,,,,25,25,,,,701,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1219,1219,38562.58,0.0316109572708445,0.03161096,0.03161096,0,1219,37,971,211,0,1219,848,35,0,276,0,0,60,582,65,92,104,113,148,216,243,256,272,284,314,375,441,501,536,582,516,489,478,468,433,366,339,326,310,298,268,206,140,81,45,64315,41104.5722627737,42579.4160583942,35115.4948905109,37874.1284671533,582,106,476,1704,1219,214,164,378,841,1219,1096,725,35,0,276,0,0,60,123,123,0,0,0,0,0,0,582,113,159,42,61,208
250250007031,15000US250250007031,"Block Group 1, Census Tract 7.03, Suffolk County, Massachusetts","Block Group 1, Census Tract 7.03, Suffolk County, Massachusetts",ma,150,0,ACSSF,6215,,,,,25,25,,,,703,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1274,1274,45211.76,0.0281785089351765,0.02817851,0.02817851,0,1274,39,1077,149,9,1274,910,142,0,202,0,12,8,622,199,265,325,382,414,449,449,452,467,480,513,570,594,622,622,622,421,356,296,239,207,173,173,170,155,142,108,52,27,0,0,18445,17820.4467153285,17688.8058394161,26125.4715328467,4679.65839416058,622,0,622,1464,1172,735,110,845,327,1274,1214,888,104,0,202,0,12,8,60,22,38,0,0,0,0,0,622,382,85,47,57,52
250250007032,15000US250250007032,"Block Group 2, Census Tract 7.03, Suffolk County, Massachusetts","Block Group 2, Census Tract 7.03, Suffolk County, Massachusetts",ma,150,0,ACSSF,6216,,,,,25,25,,,,703,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1419,1419,34986.84,0.0405581029719057,0.0405581,0.0405581,0,1419,0,1309,88,22,1419,1070,123,0,226,0,0,0,517,110,162,197,227,271,277,317,324,351,375,409,443,471,481,484,517,406,354,320,289,246,240,199,193,166,142,108,74,46,36,33,27836,22645.7255474453,25610.5576642336,17933.4481751825,15186.4642335766,517,16,501,1844,1419,748,226,974,445,1419,1330,1020,84,0,226,0,0,0,89,50,39,0,0,0,0,0,517,228,124,58,34,74
250250007041,15000US250250007041,"Block Group 1, Census Tract 7.04, Suffolk County, Massachusetts","Block Group 1, Census Tract 7.04, Suffolk County, Massachusetts",ma,150,0,ACSSF,6217,,,,,25,25,,,,704,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1216,1216,28686.95,0.0423886133835369,0.04238861,0.04238861,0,1216,14,1006,150,46,1216,990,29,0,162,0,26,9,582,76,97,114,137,159,172,181,182,191,226,269,383,446,471,523,582,505,485,468,445,423,410,401,400,391,356,312,198,136,111,58,80753,44027.4656934307,47739.0394160584,39280.2394160584,7184.3299270073,582,152,430,1672,1216,273,69,342,874,1216,1158,942,29,0,162,0,16,9,58,48,0,0,0,0,10,0,582,137,54,78,114,199
250250007042,15000US250250007042,"Block Group 2, Census Tract 7.04, Suffolk County, Massachusetts","Block Group 2, Census Tract 7.04, Suffolk County, Massachusetts",ma,150,0,ACSSF,6218,,,,,25,25,,,,704,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,683,683,41662.82,0.0163935122479332,0.01639351,0.01639351,0,683,0,551,110,22,683,511,37,0,100,0,14,21,456,30,35,50,74,86,104,113,124,159,244,319,389,421,435,446,456,426,421,405,381,370,352,342,332,297,212,136,67,35,21,10,57083,46134.8846715328,52432.6773722628,27939.3197080292,,456,44,412,1449,683,159,73,232,451,683,653,495,37,0,100,0,0,21,30,16,0,0,0,0,14,0,456,74,84,160,70,67
250250007043,15000US250250007043,"Block Group 3, Census Tract 7.04, Suffolk County, Massachusetts","Block Group 3, Census Tract 7.04, Suffolk County, Massachusetts",ma,150,0,ACSSF,6219,,,,,25,25,,,,704,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1041,1041,68955.95,0.0150965950421392,0.01509659,0.01509659,0,1041,13,739,237,52,1041,863,11,0,57,0,40,70,556,60,105,155,191,205,210,238,278,304,348,367,421,470,495,529,556,495,450,401,365,351,346,318,277,252,208,189,134,85,61,27,42871,38401.8569343066,41344.5547445256,30467.2905109489,20616.3591240876,556,15,541,1696,1041,314,164,478,563,1041,934,808,0,0,57,0,15,54,107,55,11,0,0,0,25,16,556,191,113,63,54,134
250250007044,15000US250250007044,"Block Group 4, Census Tract 7.04, Suffolk County, Massachusetts","Block Group 4, Census Tract 7.04, Suffolk County, Massachusetts",ma,150,0,ACSSF,6220,,,,,25,25,,,,704,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,819,819,43796.59,0.0187000866413281,0.01870009,0.01870009,0,819,90,368,267,94,819,470,228,0,0,0,106,15,483,85,160,205,211,232,269,315,332,357,378,416,452,464,469,475,483,397,322,278,272,250,213,167,151,126,105,67,31,19,14,8,31087,23604.4905109489,37249.7080291971,,10478.8467153285,483,0,483,968,819,331,209,540,279,819,495,326,169,0,0,0,0,0,324,144,59,0,0,0,106,15,483,211,145,59,36,31
250250008021,15000US250250008021,"Block Group 1, Census Tract 8.02, Suffolk County, Massachusetts","Block Group 1, Census Tract 8.02, Suffolk County, Massachusetts",ma,150,0,ACSSF,6221,,,,,25,25,,,,802,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1495,1495,30032.75,0.0497789951150353,0.04977899,0.04977899,0,1495,65,1249,170,11,1495,1122,43,0,244,0,16,70,489,72,148,200,216,245,264,286,310,318,320,344,403,446,479,489,489,416,340,289,273,243,225,202,179,171,169,144,85,42,10,0,32367,19110.0613138686,19361.6934306569,22346.3299270073,9492.12262773723,489,22,467,1842,1495,720,389,1109,386,1495,1360,987,43,0,244,0,16,70,135,135,0,0,0,0,0,0,489,216,103,27,59,85
250250008022,15000US250250008022,"Block Group 2, Census Tract 8.02, Suffolk County, Massachusetts","Block Group 2, Census Tract 8.02, Suffolk County, Massachusetts",ma,150,0,ACSSF,6222,,,,,25,25,,,,802,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1388,1388,14880,0.0932795827625456,0.09327959,0.09327959,0,1388,109,1114,165,0,1388,929,80,0,167,0,0,212,491,102,141,177,211,231,248,248,261,266,292,337,358,387,423,456,491,388,350,313,280,260,243,243,230,225,198,153,133,103,68,35,31673,27234.5167883212,22825.1299270073,61355.1328467153,24556.2656934307,491,87,404,2068,1388,533,125,658,730,1388,989,703,80,0,167,0,0,39,399,226,0,0,0,0,0,173,491,211,55,71,21,133
250250008023,15000US250250008023,"Block Group 3, Census Tract 8.02, Suffolk County, Massachusetts","Block Group 3, Census Tract 8.02, Suffolk County, Massachusetts",ma,150,0,ACSSF,6223,,,,,25,25,,,,802,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,933,933,15566.46,0.0599365711346925,0.05993657,0.05993657,0,933,190,445,235,63,933,496,96,0,30,0,286,25,216,20,23,32,43,46,61,61,77,89,103,131,147,149,159,192,216,196,193,184,173,170,155,155,139,127,113,85,69,67,57,24,63345,23477.5094890511,28372.6861313869,,17237.9649635037,216,92,124,2162,933,154,86,240,693,933,517,453,9,0,30,0,0,25,416,43,87,0,0,0,286,0,216,43,47,41,16,69
250250008024,15000US250250008024,"Block Group 4, Census Tract 8.02, Suffolk County, Massachusetts","Block Group 4, Census Tract 8.02, Suffolk County, Massachusetts",ma,150,0,ACSSF,6224,,,,,25,25,,,,802,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2168,2168,17561.22,0.123453853840249,0.1234539,0.1234539,0,2168,86,1121,833,128,2168,1217,213,11,284,0,312,131,730,12,25,59,100,122,149,169,243,274,384,441,495,579,646,702,730,718,704,670,630,608,581,561,486,456,346,289,234,150,84,28,57454,30791.1503649635,37462.896350365,35949.6087591241,19260.3416058394,730,200,530,1955,2168,464,609,1073,1095,2168,1556,1018,213,0,284,0,0,41,612,199,0,11,0,0,312,90,730,100,175,168,53,235
250250008025,15000US250250008025,"Block Group 5, Census Tract 8.02, Suffolk County, Massachusetts","Block Group 5, Census Tract 8.02, Suffolk County, Massachusetts",ma,150,0,ACSSF,6225,,,,,25,25,,,,802,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611,1611,31614.66,0.0509573789531071,0.05095738,0.05095738,0,1611,0,1340,235,36,1611,1059,142,0,320,0,44,46,682,200,252,278,307,344,404,404,421,427,461,517,582,600,629,647,682,480,430,403,375,338,278,278,261,255,221,164,100,82,53,35,29489,24076.300729927,27140.1547445255,23357.5182481752,8397.05693430657,682,0,682,1904,1274,662,138,800,474,1611,1452,994,100,0,312,0,0,46,159,65,42,0,8,0,44,0,682,306,120,91,65,100
250250008031,15000US250250008031,"Block Group 1, Census Tract 8.03, Suffolk County, Massachusetts","Block Group 1, Census Tract 8.03, Suffolk County, Massachusetts",ma,150,0,ACSSF,6226,,,,,25,25,,,,803,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2600,2600,6869.378,0.378491328917354,0.3784913,0.3784913,0,2600,144,2115,233,108,2600,1564,279,0,579,0,99,79,785,123,176,209,247,319,358,410,419,450,488,537,650,694,717,755,785,660,608,576,537,466,426,374,366,335,297,247,134,91,67,30,39509,24337.2525547445,25417.1737226277,24189.302189781,14630.7766423358,785,15,770,2102,1564,569,307,876,688,2600,2199,1259,279,0,579,0,3,79,401,305,0,0,0,0,96,0,785,247,203,87,113,134
250250008032,15000US250250008032,"Block Group 2, Census Tract 8.03, Suffolk County, Massachusetts","Block Group 2, Census Tract 8.03, Suffolk County, Massachusetts",ma,150,0,ACSSF,6227,,,,,25,25,,,,803,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3155,3155,45950.95,0.068660163676434,0.06866016,0.06866016,0,3155,60,3075,20,0,3155,2413,124,0,424,9,57,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3737.20291970803,4027.27883211679,2735.33430656934,2585.05401459854,0,0,0,,29,29,0,29,0,3155,2897,2240,124,0,396,9,0,128,258,173,0,0,28,0,57,0,0,0,0,0,0,0
250250101031,15000US250250101031,"Block Group 1, Census Tract 101.03, Suffolk County, Massachusetts","Block Group 1, Census Tract 101.03, Suffolk County, Massachusetts",ma,150,0,ACSSF,6228,,,,,25,25,,,,10103,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1701,1701,43529.86,0.0390766289264661,0.03907663,0.03907663,0,1701,0,1603,90,8,1701,1090,13,0,504,0,18,76,333,128,151,160,177,191,208,231,235,235,238,257,270,276,280,299,333,203,182,173,156,142,125,102,98,98,95,76,63,56,53,33,22357,11450.4262773723,13746.5693430657,8284.05547445255,3817.58540145985,333,36,297,1623,425,165,60,225,200,1701,1605,1036,13,0,504,0,0,52,96,54,0,0,0,0,18,24,333,177,58,22,13,64
250250101032,15000US250250101032,"Block Group 2, Census Tract 101.03, Suffolk County, Massachusetts","Block Group 2, Census Tract 101.03, Suffolk County, Massachusetts",ma,150,0,ACSSF,6229,,,,,25,25,,,,10103,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894,894,58549.3,0.0152691827143601,0.01526918,0.01526918,0,894,15,875,1,3,894,584,40,6,200,0,34,30,8,0,2,3,3,3,3,3,3,3,3,3,3,4,8,8,8,8,6,5,5,5,5,5,5,5,5,5,5,3,0,0,,4439.67591240876,5646.57810218978,1020.50802919708,1544.74160583942,8,0,8,,15,4,0,4,11,894,813,545,40,6,192,0,0,30,81,39,0,0,8,0,34,0,8,3,0,0,0,5
250250101033,15000US250250101033,"Block Group 3, Census Tract 101.03, Suffolk County, Massachusetts","Block Group 3, Census Tract 101.03, Suffolk County, Massachusetts",ma,150,0,ACSSF,6230,,,,,25,25,,,,10103,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1348,1348,26380.52,0.0510983062469788,0.05109831,0.05109831,0,1348,8,1325,7,8,1348,977,97,0,203,0,36,35,112,40,58,66,69,78,78,91,93,99,104,104,107,112,112,112,112,72,54,46,42,34,34,21,19,13,8,8,4,0,0,0,15941,5916.8496350365,5660.55766423358,4961.5795620438,7825.0598540146,112,4,108,1703,264,209,35,244,20,1348,1234,899,97,0,203,0,3,32,114,78,0,0,0,0,33,3,112,69,30,5,3,5
250259815011,15000US250259815011,"Block Group 1, Census Tract 9815.01, Suffolk County, Massachusetts","Block Group 1, Census Tract 9815.01, Suffolk County, Massachusetts",ma,150,0,ACSSF,6808,,,,,25,25,,,,981501,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.353246424307757,0.8084242,0.3532464,0.4551778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
